date,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10
1974-01,0.07033882108851569,0.0632179075807355,0.0673969224850273,0.06841935511327829,0.06961395098466716,0.0703629101973402,0.06872157509774074,0.06792169292946554,0.06972988132482139,0.07190675223865017
1974-02,0.0704826784290159,0.0652998774714735,0.06769462823609132,0.06782559341514649,0.06909973556094728,0.06935876258913926,0.06794603725631887,0.06699971608819622,0.06860699503439693,0.07150845807392625
1974-03,0.0815341225641592,0.0722506621861912,0.07398125077246093,0.07327708845129305,0.07368663159671607,0.07271249399110313,0.0659121907446899,0.06256003641504893,0.06248171892040877,0.06326767244752274
1974-04,0.0874277144146164,0.0770525237230568,0.07825117179689228,0.07778891290325252,0.07812084455742951,0.07497595817116809,0.06772893408666564,0.06550792343113154,0.06591691390636611,0.06493894794713817
1974-05,0.0837026235848954,0.076376926746143,0.07674686311196807,0.07755034406145589,0.07765314586900463,0.07410373426071382,0.06894245119858655,0.0660550990713702,0.0638192524345026,0.062083164353139875
1974-06,0.0845784859948912,0.0790336212521362,0.0806463108089191,0.08060872240150674,0.07910424026528817,0.07240620906256356,0.06742298403030178,0.06473432821856762,0.0639933597329223,0.0625918223316253
1974-07,0.0849168499499746,0.08284293078493442,0.08269818932727077,0.08098001069836863,0.08003945155422959,0.07523222339162278,0.06982848311000167,0.06471118063918946,0.06007961730716793,0.056091625680621204
1974-08,0.09486272787342451,0.08016255076394269,0.07947392243032034,0.07985925969577362,0.08438624325175337,0.07999909661025689,0.07110498021229794,0.0680782713989947,0.06806374057313935,0.06302674372257966
1974-09,0.08030662089332809,0.07814111187256133,0.07783180496743669,0.07831935691829589,0.07834449760411455,0.07737327835639868,0.07534539060073686,0.0716312869141903,0.06783552901618184,0.06539681967486177
1974-10,0.0780102912905768,0.07495324194545921,0.07900690242956099,0.07830043575552137,0.0774573106492466,0.073106241481808,0.06448359428669093,0.06266602492193851,0.06425471768540914,0.06365580318996356
1974-11,0.0748908037602728,0.0695281280114696,0.07486774079543992,0.07440183757488372,0.07589753135656141,0.07119705262638554,0.06851168135617164,0.06705684461943218,0.061924141626033324,0.061847496542782876
1974-12,0.070679376054921,0.07224986029344982,0.07121004472038459,0.07072931502625418,0.07063664722284946,0.0677639416428909,0.06768778833130729,0.06656266605881,0.06277286602084053,0.0624058442046983
1975-01,0.0612594601506454,0.07104813967152879,0.07349739493653731,0.07479521213552331,0.07685614180459666,0.07121372003775894,0.06844294551261337,0.06085817140118349,0.05818136513174921,0.0570327006803355
1975-02,0.0585829364009203,0.06575727737789169,0.07117453752153191,0.07339054742872769,0.07693310306236895,0.07666440626810611,0.07025706237440893,0.059877657551400454,0.05573526398102813,0.05349813657019786
1975-03,0.0618223220702986,0.07178641250763261,0.07510719376784339,0.07700021532971621,0.07756535275998022,0.07473015614743678,0.07213985367559611,0.05740298779505282,0.05320531878343027,0.05070400610271297
1975-04,0.06686708144490279,0.08143735433595121,0.08148913979761549,0.08095792358185491,0.07906543414019856,0.07352201829517319,0.07081495942740124,0.05666150790922575,0.052564080482978226,0.048772856095894546
1975-05,0.0602622704375982,0.0746309459079454,0.0775247929616957,0.0760669093947679,0.07824240346509082,0.08196153001494833,0.07633466891634666,0.07462187116384777,0.07500818444950497,0.07518481243707431
1975-06,0.06680664200992491,0.07492416194254388,0.07725212948858073,0.07844422698105852,0.07599767133718643,0.07806029470641057,0.07033675081295498,0.07249571303959679,0.07386245356379995,0.07460404440613722
1975-07,0.0713625293980312,0.0790825806528398,0.08162902280788861,0.07766549419991636,0.07473900963674102,0.07659534269177826,0.070375182650596,0.07224448826689278,0.07401690138222794,0.075326165269199
1975-08,0.0730100253356372,0.07910265810938778,0.0806825521210166,0.08249994945872641,0.07537428585094647,0.07755554361002615,0.07979623272421055,0.07504649662106477,0.07318577892135048,0.07509306724149456
1975-09,0.0748351111256421,0.08354855745570348,0.08259402508705993,0.08358808347967248,0.077086012776309,0.08254301510587891,0.0833900731618763,0.07803663047474974,0.07772614428170588,0.08003300520407519
1975-10,0.061946002263145894,0.0758227730847987,0.0775889989225286,0.07709098881941923,0.0808928541637331,0.08452663017014667,0.08041992622363447,0.07979434328145651,0.08031735697806064,0.08071541801385518
1975-11,0.064702394471415,0.078123535661024,0.07876185683645923,0.076796821288625,0.08169933131268126,0.08508529621182093,0.08163142168311643,0.07708923790524935,0.07726027343164632,0.07885400900907047
1975-12,0.0602768985036644,0.072454755248624,0.07661203354105639,0.0772878770851616,0.07863767279346762,0.07979432967748978,0.07802518889153165,0.0744520876674245,0.07489580541814533,0.07684941946174184
1976-01,0.055117318376148396,0.07129392730237641,0.07881179205135719,0.07790596090975638,0.08304695688493569,0.07867662129800673,0.07981819178084532,0.07087006650894434,0.06849001010768685,0.06926645716002178
1976-02,0.060138609978968895,0.0728831151380415,0.07705965859077463,0.07432815756087696,0.07987640726585254,0.07940015459194011,0.07931486888329453,0.07095687754543967,0.0691293478881132,0.07148183550558385
1976-03,0.0593738030274937,0.07244275738787512,0.07531389492114055,0.07700210607535185,0.07796868653842981,0.07665875649856996,0.07860829463191765,0.07154449236845417,0.07047747503132029,0.07259478169456979
1976-04,0.059290740516237304,0.0712667854529569,0.07365022057124179,0.07544441277084524,0.08011033841014975,0.07768036792074562,0.0793571465908014,0.07401813915724598,0.07413156446379987,0.07652775311781912
1976-05,0.06600451172437011,0.07748601902728669,0.07738600444527319,0.07983848084320364,0.0766684260802944,0.07532436763737266,0.08481396459710033,0.0755903978130894,0.07449666894882656,0.07605499495023205
1976-06,0.063201853034284,0.07395996871855443,0.0755263477462613,0.07854747840705231,0.0784597074052455,0.07837761614528171,0.08105603606564848,0.07513294511142432,0.0748906910242183,0.07629348529424873
1976-07,0.060277305699512604,0.07246190386838298,0.07454431414470053,0.0783466184223291,0.08057253878216775,0.08087840982372047,0.0788741584722586,0.07568172809429674,0.07581657228959349,0.07778201118079675
1976-08,0.0583922463843198,0.0703455944162118,0.0718453898800521,0.07748386467802432,0.0791564441531965,0.07827754477717891,0.07853252797690563,0.07758370734949738,0.07890825124905987,0.08148111326202578
1976-09,0.0570180177950727,0.06741837005563511,0.0713366930686304,0.0756945590986306,0.07802727854669766,0.07758786259954276,0.07875932790930523,0.07599377496404636,0.07658573293524162,0.07840268947700058
1976-10,0.0544501197472258,0.0650760911185772,0.06802031600579878,0.07432145015199859,0.07457716245440166,0.0776835118703697,0.08004997402051411,0.07571387760356213,0.07680512559904129,0.07968073567780465
1976-11,0.0491094899093727,0.0582435887686255,0.061288290151493896,0.06742566428295468,0.06861851743594918,0.07725249606944384,0.07555015064033693,0.0762476229629841,0.08048487261865744,0.08368966990905669
1976-12,0.048432742911292896,0.05782933594322932,0.06330321273450448,0.06754628616663172,0.07012275055052905,0.07332926095301107,0.06977600314969301,0.06925783575428279,0.07166458013410681,0.07480668792183187
1977-01,0.055580414887490506,0.06611746546375288,0.07132748393078843,0.07601344279761818,0.0741886739455635,0.07510582025099566,0.06950506382727395,0.06954272755136814,0.07474011136023073,0.07452263625737998
1977-02,0.0547463918702471,0.0656127876118391,0.0718278693654038,0.07803087140358161,0.07665929058516441,0.07587232765282792,0.06997930446453576,0.06924391663375468,0.07417551691763047,0.07527561814507411
1977-03,0.0536296301150002,0.0650920341127916,0.07131703215821518,0.07713128131421979,0.07646217213082074,0.07767917140375113,0.07225927123815445,0.07172263577273652,0.07376179052361675,0.0743127527987727
1977-04,0.0546123467414749,0.0655969898587675,0.07011658434385869,0.07753792240697413,0.0741325091852213,0.0769461713035095,0.07404643295524621,0.07372448118884062,0.07622138541958556,0.07577228902987165
1977-05,0.0570097418467747,0.06456282132889751,0.0686341261779715,0.0755202804370535,0.0742335704762418,0.07518627091921604,0.07300120804508448,0.07426462553484525,0.07639642074962061,0.07436149479667864
1977-06,0.055869641056944606,0.06351251168264621,0.06595643153813628,0.07346984454225813,0.07186789011279426,0.07486724209060913,0.07532160337385768,0.07605269219798655,0.0776089343361901,0.07990686259549906
1977-07,0.0606864422891708,0.06683806728157779,0.06927205729098448,0.07502239180119291,0.07332469485308446,0.07575501108614935,0.07547882776145248,0.0746790009782341,0.07551441494713007,0.07827314293626852
1977-08,0.0618439760715552,0.066387442505981,0.07029154291219539,0.07193527577125158,0.07209409789841137,0.07272706922461686,0.07470910581972035,0.07653382725987384,0.07739759768897003,0.07773454323884132
1977-09,0.0647290693411116,0.06882413577731901,0.0700873637665348,0.0722074783157578,0.07352928797054131,0.07333840581021767,0.07464827146461583,0.07477740204889965,0.07526699494600353,0.07646010748460685
1977-10,0.0676101959989583,0.07240999346009348,0.07364449982833862,0.07509687314374319,0.07410838757932792,0.07515182430945849,0.07463682753193795,0.07496325666168047,0.07539146911763839,0.07622233295174718
1977-11,0.0668644594450295,0.0716007954526853,0.07256696612225899,0.07403248102518181,0.07447689098117943,0.07398476728197118,0.07471162083342658,0.07662667918801758,0.07740705765566647,0.07751595071298423
1977-12,0.0682287339455833,0.0727012904301081,0.07576278146755222,0.07770824462071918,0.07789770445845767,0.07654790853562576,0.07781035385147761,0.08005751928215055,0.08122104234718275,0.08178289727733978
1978-01,0.07053840236576531,0.07512488563698907,0.0769935307889884,0.07880155914228601,0.07800663431509725,0.07828009063354935,0.07929230170568763,0.08002862863272897,0.08083828827820316,0.08195674301770284
1978-02,0.0709613344467544,0.07658902214768379,0.07890062550138668,0.07961129524961069,0.07977616277619848,0.07820820299497855,0.08119584668676516,0.08111922643624625,0.08119590326380433,0.08186084948342764
1978-03,0.0720755850853332,0.07809043993642721,0.07906339469853532,0.07997409705879585,0.08067755823556738,0.0794506674150316,0.08210872327944874,0.08184073973448547,0.08176590151007879,0.08185919995048452
1978-04,0.0734475955590472,0.0798761121597584,0.07967138411700059,0.08016939283263702,0.07967499835119679,0.08136434307867602,0.08275444626872108,0.08278422920088291,0.08277887090827418,0.08292348130089489
1978-05,0.0771643675985231,0.0814891817495231,0.08103540449221369,0.08177060672624847,0.08327668185230164,0.08222896127639034,0.08361007874326443,0.0853471364470032,0.0848942695099989,0.08413304230869012
1978-06,0.0809133603301553,0.08445387434097211,0.08383663698075011,0.08280806466503488,0.08330366675207868,0.08293041520542194,0.0854725977658159,0.08727712326258474,0.08627614976900555,0.08526081159220389
1978-07,0.08068450451021089,0.0836417990350461,0.08308552699448771,0.08099267304858976,0.08401245402301905,0.08330139274857634,0.08463778480442119,0.0851984518414114,0.08464032290873846,0.08412241325567704
1978-08,0.081683611447226,0.08257997202491221,0.08085780156215316,0.08215531326971665,0.08282988880202197,0.08138943800938503,0.08214652203436623,0.08234958537153159,0.08091376690862873,0.08056846334588641
1978-09,0.0857536616252935,0.0828622861570849,0.0793235908917406,0.08212007401462457,0.08362450438018842,0.08388032580707816,0.0841505902236021,0.08505531743368688,0.08343598891617177,0.08323242668276809
1978-10,0.0943974384956352,0.08856597114875739,0.08696459945965043,0.08691609725762378,0.08086427957744419,0.08418844883641807,0.08649326532344936,0.0870152759302879,0.08457635437802091,0.08426498493484968
1978-11,0.0969591632591941,0.08900512470590333,0.08014796070616828,0.08193031239426307,0.08210543790728025,0.08543625739698274,0.08669588726805644,0.08639440797721498,0.08428289446848958,0.08367126738044528
1978-12,0.101746613289943,0.0934049074205898,0.08571406127949618,0.08368890733279583,0.08550049869689869,0.08667079697535413,0.08783853844789413,0.08778667381680905,0.08540665385189572,0.08496517720306551
1979-01,0.09749590887780829,0.09005288215645951,0.08011156640089301,0.08159234759283318,0.08525544299759452,0.08752719093613731,0.0870527115937334,0.08710007201524717,0.08594956929083497,0.0848853336637867
1979-02,0.098656989653215,0.09244292167812641,0.08170732595982999,0.08890233696078143,0.08832374022210321,0.08716586302121476,0.08959517983786058,0.08922382077635815,0.08599359304091125,0.08447448241865418
1979-03,0.09651702085950839,0.09249380771444282,0.08189691964191867,0.08725720071233334,0.08759851233222127,0.0864893063951157,0.08647194204413966,0.08597013665936892,0.08866204798844934,0.08851217294610791
1979-04,0.0979739631062197,0.09390154430464531,0.08423231224775596,0.08740967186160786,0.08585295808457066,0.0884061363756316,0.09118807428347109,0.08941605091709304,0.09271028429384764,0.09092386095362115
1979-05,0.09508446655098361,0.08970370503236598,0.08071618315751317,0.08569147058537646,0.08397330993856233,0.0859908645059288,0.08894280192441228,0.08915144046556134,0.09154822753173075,0.09010318058176725
1979-06,0.0897803342161932,0.084134583587498,0.08099327591694491,0.08433176003235227,0.08142961541658611,0.08482467266823207,0.0903502537770311,0.08898708544130396,0.08694326647006789,0.0866925887604405
1979-07,0.09414367537421249,0.08632827959740712,0.08265660607571845,0.08569559485210476,0.08390506984932611,0.08850769343356246,0.09148488826178913,0.08939143985941711,0.08702475799391729,0.08610639881565707
1979-08,0.100246924913105,0.08996005719869679,0.08652506539752,0.08659117841814101,0.08757023622609267,0.08971304676056385,0.09056053134135122,0.08865809220631105,0.08627205743213051,0.08524712461753803
1979-09,0.104971551051654,0.09139301344210261,0.08752473905558578,0.08581487759885442,0.0882212663336282,0.09110726790220142,0.0917974937195406,0.0909196259066809,0.09182122214444388,0.0909731406520381
1979-10,0.12382883435542799,0.10847806186179801,0.10354926209981502,0.099531492243627,0.09626260317726193,0.10262197397286399,0.10236074312047405,0.09873501968544396,0.09812810442069908,0.09718087300696887
1979-11,0.112500545673905,0.10191642138816101,0.09090114679856395,0.09597057720967,0.09737060166042355,0.10625074939226253,0.10146452298104003,0.09770118222726187,0.09566000907678418,0.09444381466263985
1979-12,0.11308363535997801,0.10219312914047998,0.093965527835953,0.09174186603747303,0.0956929820667865,0.10517241090146151,0.0983078495372589,0.09538260143975219,0.09721752496187663,0.09895689435837329
1980-01,0.117457884240753,0.106874751462373,0.09936489264265697,0.10485112151362103,0.10755712592649092,0.10965740771703913,0.10927869686748692,0.10727707730997904,0.106774841164613,0.10811971621757688
1980-02,0.144209003302214,0.134946791102914,0.11620900468484702,0.11593983414555298,0.108521925178377,0.11073430179933308,0.10989713840104498,0.11569604199794892,0.11497113855175889,0.1109944147418791
1980-03,0.150080699874863,0.12915902768564502,0.11090978526670203,0.10086946776761396,0.11027281559776098,0.11430205637810498,0.10811826298209104,0.10901825310292301,0.11129106621918083,0.11410593299081517
1980-04,0.105758811728278,0.098130020268308,0.10005233332954802,0.09404752115795201,0.09733615336694945,0.1110721500973405,0.10985568044719407,0.10583579589332592,0.10527614346868708,0.10586118031442704
1980-05,0.0857723405804998,0.0914962484515524,0.09538439554654973,0.09618760827044531,0.09935757939495726,0.10434423542848814,0.10515615607780981,0.10530286583638948,0.10559618381046176,0.10604699467037926
1980-06,0.083750029151284,0.09326903793642559,0.09548304109330258,0.09264134743596342,0.09717277316517392,0.09974987511520073,0.09989723893889346,0.1031349765221451,0.10197328038686537,0.10322558725967579
1980-07,0.08975040311663729,0.09904853315227949,0.10183173988498409,0.10061445758928433,0.10167639170332438,0.10224993376429936,0.1040641699100815,0.11134999333453366,0.1112955045553099,0.11149577238630604
1980-08,0.109633447071351,0.11372527875977698,0.111824254277199,0.11564425868451306,0.11749109617319997,0.10938706774997398,0.10169795033936901,0.09843794026957697,0.09870947615834902,0.10377123913030106
1980-09,0.117924890943362,0.115715496750598,0.112986211848642,0.109845484290434,0.11460673334494403,0.11365323571454,0.11175277791543303,0.11072701052752687,0.11177374912962112,0.11676746891864909
1980-10,0.128992787463276,0.12094987170881602,0.11892052876855896,0.11727326639997299,0.11346271347592102,0.12010944118679501,0.11905286631794709,0.11818615029279289,0.11975006237543984,0.12200855302609015
1980-11,0.14084668451515,0.124195413528668,0.119366797293525,0.12317600845056098,0.11536239267732107,0.11105210004706889,0.10869175832294908,0.11052494688674097,0.11332434075950193,0.12046751177818416
1980-12,0.13121511310699702,0.11441586148293098,0.117396656468019,0.11919574687653706,0.11394796683422087,0.11518677824333912,0.11684783021660283,0.11345251502628118,0.11106796008203101,0.11597167596253088
1981-01,0.13566084399793,0.11605407721530597,0.11780223140955504,0.115676031885593,0.11803304793771596,0.12356911004371007,0.12343290630520598,0.12111690312694401,0.12010098458629792,0.11948935781194203
1981-02,0.13672102096483799,0.12589204567550602,0.13121510613111398,0.12850186088191395,0.12492210397010817,0.1276792843425839,0.12418315284120285,0.12306775396499714,0.12411326968874703,0.12541063121612894
1981-03,0.125386590416785,0.12558324575827504,0.12892767861481996,0.13021190728240406,0.12307766561379097,0.12457660798661085,0.1235808985222252,0.11901254296027297,0.11762606269161302,0.12255823557308299
1981-04,0.143660055177868,0.13607992699703603,0.13436988956263796,0.13554174729205803,0.12639181138267996,0.13578447098479596,0.1330062546368671,0.12583482084364883,0.12214172259422318,0.12550527700120506
1981-05,0.144221951163161,0.133789578646605,0.12590985317529696,0.128917997962249,0.12285370912045801,0.11614614045055394,0.12155446212482712,0.12164113950045696,0.11987021426682198,0.12464569916590995
1981-06,0.140794723708442,0.1353063378813,0.12934585174982205,0.13342558612767996,0.12876720476158598,0.12436735200443805,0.1293942234253258,0.1253867096906861,0.11932269915763394,0.11833805459987601
1981-07,0.153660718071644,0.14408566303041598,0.14193998082940595,0.13647953161501403,0.12906217895569494,0.1336475768723231,0.13360835208211996,0.13562831859818203,0.1341966591776429,0.13175492219519724
1981-08,0.159619566575794,0.15399309702497202,0.14601215627665898,0.14634917087978705,0.13637294502844288,0.138429199019249,0.14615060985898598,0.138951074731422,0.13016290777472328,0.12451018415081494
1981-09,0.155619961833106,0.158758576440306,0.15269124597306805,0.15193614422781998,0.14076261412290503,0.13957745598536697,0.14717389018623006,0.14876167362290182,0.14972926440312806,0.14885985991247797
1981-10,0.139140328453915,0.141000531600537,0.13719227477588003,0.143848367403616,0.138170097750402,0.15859934206270987,0.1409926416076841,0.12896372984375204,0.13040576195736397,0.12419694243206014
1981-11,0.112560539628866,0.122895122313672,0.125877716274976,0.13287808872474605,0.11910996406464003,0.12245920242395991,0.13395330177374998,0.12840855844939003,0.13442016122377987,0.12999668653046026
1981-12,0.130515998732032,0.13574498282855396,0.13591875370051398,0.13998544812089997,0.13258835131828006,0.12976880863362206,0.13493279990400298,0.13471452474531098,0.139839796513328,0.13777210786490612
1982-01,0.135693593150169,0.13662444592037498,0.13721083568929104,0.13724484847500895,0.12738442230278102,0.13897721334134105,0.13954334385467992,0.13869157318037806,0.1407221328527808,0.13190495346740527
1982-02,0.135172892172956,0.137274751072218,0.134530401379507,0.13426795207919096,0.13312690663081805,0.12898156021904394,0.1323728258266179,0.1321216113213841,0.13489158881736496,0.13303537193882886
1982-03,0.137281654276415,0.13755241164448098,0.13813331810562496,0.13787485211249112,0.1298560242720579,0.13587838580078604,0.13331809123723493,0.13433781869332506,0.1349686261793699,0.11195108606440418
1982-04,0.132335513030687,0.134811723273789,0.13359779250000103,0.12953048554755897,0.12525367064029402,0.13855367572903587,0.13367964466458115,0.12658565599511684,0.1344925951056528,0.1196763405950434
1982-05,0.126342098057822,0.13499048038983,0.133351009188733,0.13306769588313494,0.12680698629802,0.13135864773609007,0.132626988844866,0.12924131446491993,0.14350079381057013,0.11553330847824417
1982-06,0.139690259490509,0.14145984696317299,0.14158118462102598,0.13756265388907207,0.12791618951175,0.14407225828950587,0.133164819756308,0.1318066767378242,0.14580211637108498,0.10227820237098673
1982-07,0.124121512107062,0.13128227961112598,0.13656840872410198,0.12650484581939403,0.12083787428664605,0.14908776868399187,0.13187907876810523,0.1348333953707248,0.13945992927177397,0.09964209989943384
1982-08,0.109375757911098,0.12290851117967398,0.127360853572128,0.12276126117284003,0.12018325974412497,0.13780003166700705,0.10529777945733187,0.12565582677410014,0.15306492474786504,0.08976123695654081
1982-09,0.101274242806984,0.11864802389589399,0.12155868197316702,0.12026564872401896,0.10310143198799604,0.13646809591244202,0.09987464575415783,0.11570321280044416,0.14578043617831704,0.08101198155081879
1982-10,0.09205144018412151,0.10485503782679528,0.11178369174490624,0.10663039091349297,0.09897040759984899,0.13369031378339902,0.08837206556336397,0.11143170728493601,0.1343280190196401,0.05349305518597591
1982-11,0.0917998269252089,0.10311237176113767,0.10915861451992842,0.11296605016740902,0.10620547971147604,0.12611915352248393,0.09804455839947102,0.121726007257693,0.13221061782027088,0.05126775759813107
1982-12,0.0872338028819938,0.1000467784733824,0.10760293994685607,0.10736891448960773,0.10553096055705502,0.12275610289120709,0.0960374517859709,0.12056971482673495,0.12384410225672104,0.048594897949601035
1983-01,0.0883802736712528,0.1015112306158918,0.10864907046646063,0.10614926836247074,0.112051536732864,0.12924077849067805,0.10566160968719795,0.13119877599107999,0.12146365342300092,0.05748859991245303
1983-02,0.0851172521356839,0.09841758804800331,0.1033706446840732,0.10477699904499799,0.10525435421772861,0.11468278204793908,0.09793112980537699,0.1282243418381409,0.11879797308747908,0.053089433693396915
1983-03,0.0914859073331515,0.1014268351729979,0.10526390312764292,0.1081348645688957,0.108588730262757,0.11353914428854894,0.10009603755262808,0.13013363748808193,0.11224260403891495,0.06203542898237091
1983-04,0.0862944218299495,0.09759337257486032,0.10175454511974982,0.10459545387087393,0.10919121797848391,0.1094752623227665,0.09901701336767799,0.12919856101234206,0.10263448564215205,0.0562766662021128
1983-05,0.0917362958940682,0.103600658561847,0.10689838832578286,0.10989302046678595,0.110501971936801,0.116971627928111,0.10504423973256893,0.1299912941156991,0.10010071649048802,0.07729964674772805
1983-06,0.0951409785707882,0.10503422898245583,0.10893472044861996,0.11198089844301201,0.11167754436457894,0.11463989762501703,0.10675250043412599,0.13431226514645012,0.09492098073098387,0.07959563835608818
1983-07,0.101605387438902,0.11286109931245199,0.11662843263389705,0.12246171624568097,0.11934473760889802,0.11628743117632001,0.11966239391340894,0.13880535554596107,0.09867024838726579,0.09722448081230417
1983-08,0.102601159457358,0.11406378127405402,0.11980755680473598,0.12052321448925202,0.12466086062191495,0.11907750842778098,0.123314852217286,0.13067304771531407,0.09729746872909006,0.09313273811350387
1983-09,0.09619834588790789,0.10855957594600811,0.11369424497263098,0.11739900962784905,0.11969224947361395,0.11587058694288399,0.1199018126336191,0.12934412095467096,0.08556687341991198,0.09461065755505382
1983-10,0.0952622093541249,0.1104720363281071,0.116135782756385,0.120500989851339,0.11939133912214389,0.11890192421306811,0.12335581835325604,0.13044472188726397,0.09322475694532983,0.10760230379490232
